,Unnamed: 0,index,id,text,extended_tweet_full_text,unified_text,str_extended_tweet_full_text,str_text,polarity,subjectivity,text,polarity_confidence,subjectivity_confidence
123,173,122,9.229616679393729e+17,NSL again problems. Train fault. Can proposed introduction of COE for train at 10 year? Haha. Government any solution.,0,NSL again problems. Train fault. Can proposed introduction of COE for train at 10 year? Haha. Government any solution.,0,NSL again problems. Train fault. Can proposed introduction of COE for train at 10 year? Haha. Government any solution.,negative,objective,NSL again problems. Train fault. Can proposed introduction of COE for train at 10 year? Haha. Government any solution.,0.6225922107696533,0.9999984329181361
124,174,123,9.229520664897536e+17,This type of timing also can train fault..,0,This type of timing also can train fault..,0,This type of timing also can train fault..,negative,objective,This type of timing also can train fault..,0.8021053075790405,0.7730459363802791
125,175,124,9.226278696956068e+17,sucks when th train’s fucked up &amp; is delayed but they don’t issue an official letter of delay cos it isn’t a train fault,0,sucks when th train’s fucked up &amp; is delayed but they don’t issue an official letter of delay cos it isn’t a train fault,0,sucks when th train’s fucked up &amp; is delayed but they don’t issue an official letter of delay cos it isn’t a train fault,negative,subjective,sucks when th train’s fucked up &amp; is delayed but they don’t issue an official letter of delay cos it isn’t a train fault,0.9997866749763489,1.0
126,176,125,9.226271093772819e+17,@SMRT_Singapore great day to start ahead with signalling fault on EWL! Only announced in the train but not in Twitter or any where else.,0,@SMRT_Singapore great day to start ahead with signalling fault on EWL! Only announced in the train but not in Twitter or any where else.,0,@SMRT_Singapore great day to start ahead with signalling fault on EWL! Only announced in the train but not in Twitter or any where else.,positive,objective,@SMRT_Singapore great day to start ahead with signalling fault on EWL! Only announced in the train but not in Twitter or any where else.,0.7503581643104553,0.9999999953231511
127,177,126,9.226266146842911e+17,Massive train delay on EW line and no one is reporting about it. 15 min and counting. cc @SMRT_Singapore https://t.co/e9blAbtXrI,0,Massive train delay on EW line and no one is reporting about it. 15 min and counting. cc @SMRT_Singapore https://t.co/e9blAbtXrI,0,Massive train delay on EW line and no one is reporting about it. 15 min and counting. cc @SMRT_Singapore https://t.co/e9blAbtXrI,negative,subjective,Massive train delay on EW line and no one is reporting about it. 15 min and counting. cc @SMRT_Singapore https://t.co/e9blAbtXrI,0.9929748773574829,1.0
128,178,129,9.213813930321265e+17,"I've never been stuck in a train fault, I don't plan for that to change today, SMRT move your ass.",0,"I've never been stuck in a train fault, I don't plan for that to change today, SMRT move your ass.",0,"I've never been stuck in a train fault, I don't plan for that to change today, SMRT move your ass.",negative,subjective,"I've never been stuck in a train fault, I don't plan for that to change today, SMRT move your ass.",0.9987670183181763,1.0
129,179,130,9.213182602089432e+17,OMG another train fault!! @SMRT_Singapore,0,OMG another train fault!! @SMRT_Singapore,0,OMG another train fault!! @SMRT_Singapore,negative,objective,OMG another train fault!! @SMRT_Singapore,0.9283639192581177,0.9994151009310023
130,180,131,9.213174543236504e+17,Train fault again.. time to use the E scooter..,0,Train fault again.. time to use the E scooter..,0,Train fault again.. time to use the E scooter..,negative,objective,Train fault again.. time to use the E scooter..,0.721277117729187,0.996086276143986
131,181,132,9.213038298485882e+17,can the train make a move alrdy!!!Im gonna be late for workkkk,0,can the train make a move alrdy!!!Im gonna be late for workkkk,0,can the train make a move alrdy!!!Im gonna be late for workkkk,positive,objective,can the train make a move alrdy!!!Im gonna be late for workkkk,0.4960487484931946,0.9999989922233559
132,183,134,9.200763280695789e+17,Will always have a train fault. 10mins is still precious to me. Its not just “10mins”,0,Will always have a train fault. 10mins is still precious to me. Its not just “10mins”,0,Will always have a train fault. 10mins is still precious to me. Its not just “10mins”,negative,subjective,Will always have a train fault. 10mins is still precious to me. Its not just “10mins”,0.9705092310905457,1.0
133,184,135,9.200631772278702e+17,Early morning train fault at Yew Tee. Can government do something about it?,0,Early morning train fault at Yew Tee. Can government do something about it?,0,Early morning train fault at Yew Tee. Can government do something about it?,neutral,subjective,Early morning train fault at Yew Tee. Can government do something about it?,0.6095715761184692,1.0
134,187,138,9.194438766575041e+17,Lol well done DTL train fault on day 1,0,Lol well done DTL train fault on day 1,0,Lol well done DTL train fault on day 1,negative,objective,Lol well done DTL train fault on day 1,0.7125717401504517,0.9289852846407476
135,188,139,9.194384402900664e+17,Thought: suing smrt for emotional distress for evERY TIME THE BLOODY TRAIN STALLS BECAUSE OF A TRACK !! FAULT!!,0,Thought: suing smrt for emotional distress for evERY TIME THE BLOODY TRAIN STALLS BECAUSE OF A TRACK !! FAULT!!,0,Thought: suing smrt for emotional distress for evERY TIME THE BLOODY TRAIN STALLS BECAUSE OF A TRACK !! FAULT!!,negative,subjective,Thought: suing smrt for emotional distress for evERY TIME THE BLOODY TRAIN STALLS BECAUSE OF A TRACK !! FAULT!!,0.7695698738098145,0.9999999999988389
136,189,140,9.19427800678797e+17,What?! There’s a train fault at the Downtown Line open house?!,0,What?! There’s a train fault at the Downtown Line open house?!,0,What?! There’s a train fault at the Downtown Line open house?!,negative,subjective,What?! There’s a train fault at the Downtown Line open house?!,0.5119234323501587,0.754866433663446
137,190,142,9.186421963617773e+17,"@LTAsg can someone look into @SMRT_Singapore train issue along NSL. Train always delay and no announcement, etc. Repeated and repeated.",0,"@LTAsg can someone look into @SMRT_Singapore train issue along NSL. Train always delay and no announcement, etc. Repeated and repeated.",0,"@LTAsg can someone look into @SMRT_Singapore train issue along NSL. Train always delay and no announcement, etc. Repeated and repeated.",negative,objective,"@LTAsg can someone look into @SMRT_Singapore train issue along NSL. Train always delay and no announcement, etc. Repeated and repeated.",0.9551078081130981,0.9999988226139431
138,191,143,9.186223120097321e+17,"MRT NSL line, problems. So slow. Government do something. It is affecting our life. So many fault nowadays.",0,"MRT NSL line, problems. So slow. Government do something. It is affecting our life. So many fault nowadays.",0,"MRT NSL line, problems. So slow. Government do something. It is affecting our life. So many fault nowadays.",negative,subjective,"MRT NSL line, problems. So slow. Government do something. It is affecting our life. So many fault nowadays.",0.991526186466217,1.0
139,192,144,9.184655224081613e+17,"While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore… https://t.co/6WHFEYF360","While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore fix the train system? https://t.co/8HbPprIDJ4","While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore fix the train system? https://t.co/8HbPprIDJ4","While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore fix the train system? https://t.co/8HbPprIDJ4","While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore… https://t.co/6WHFEYF360",positive,subjective,"While it’s great we’re walking vehicles through a miniature ERP, can @LTAsg spend more time helping @SMRT_Singapore fix the train system? https://t.co/8HbPprIDJ4",0.8973972201347351,1.0
140,193,145,9.184337813374074e+17,Guess it ain’t too late to seek a resolve for the MRT scandal… although better transparency should have been the aim from the very start.,0,Guess it ain’t too late to seek a resolve for the MRT scandal… although better transparency should have been the aim from the very start.,0,Guess it ain’t too late to seek a resolve for the MRT scandal… although better transparency should have been the aim from the very start.,negative,subjective,Guess it ain’t too late to seek a resolve for the MRT scandal… although better transparency should have been the aim from the very start.,0.6881093978881836,1.0
141,194,146,9.183442787361752e+17,ya fkin great! why is it that everytime i wanna take the train. There’s always a breakdown or the train takes 10mins or more to come ccb,0,ya fkin great! why is it that everytime i wanna take the train. There’s always a breakdown or the train takes 10mins or more to come ccb,0,ya fkin great! why is it that everytime i wanna take the train. There’s always a breakdown or the train takes 10mins or more to come ccb,positive,subjective,ya fkin great! why is it that everytime i wanna take the train. There’s always a breakdown or the train takes 10mins or more to come ccb,0.5440497398376465,1.0
142,195,147,9.182760275032064e+17,@SMRT_Singapore #NSL Y train moving slow and delay again?!,0,@SMRT_Singapore #NSL Y train moving slow and delay again?!,0,@SMRT_Singapore #NSL Y train moving slow and delay again?!,negative,objective,@SMRT_Singapore #NSL Y train moving slow and delay again?!,0.9496676325798035,0.9999999999006774
143,196,148,9.18030454766297e+17,Oh I think i am in a major train delay 10 mins and I am still waiting for a train in city hall,0,Oh I think i am in a major train delay 10 mins and I am still waiting for a train in city hall,0,Oh I think i am in a major train delay 10 mins and I am still waiting for a train in city hall,negative,subjective,Oh I think i am in a major train delay 10 mins and I am still waiting for a train in city hall,0.9811431169509888,1.0
144,197,149,9.179186525103473e+17,wake up early for sch also still late cos of the bloody train 😒,0,wake up early for sch also still late cos of the bloody train 😒,0,wake up early for sch also still late cos of the bloody train 😒,negative,objective,wake up early for sch also still late cos of the bloody train 😒,0.862684965133667,0.997625633326037
145,198,150,9.177722351835955e+17,What’s with the train fault at this hours wtffff I wanna go home right now fml smrt,0,What’s with the train fault at this hours wtffff I wanna go home right now fml smrt,0,What’s with the train fault at this hours wtffff I wanna go home right now fml smrt,negative,subjective,What’s with the train fault at this hours wtffff I wanna go home right now fml smrt,0.9944584369659424,1.0
146,199,151,9.174050022844909e+17,"@PiyushGoyalOffc Resp Sir, cn we plz expect any kind of communication when a train is running late, tht 2 SHATABDI fr which v pay Rs.1000",0,"@PiyushGoyalOffc Resp Sir, cn we plz expect any kind of communication when a train is running late, tht 2 SHATABDI fr which v pay Rs.1000",0,"@PiyushGoyalOffc Resp Sir, cn we plz expect any kind of communication when a train is running late, tht 2 SHATABDI fr which v pay Rs.1000",negative,subjective,"@PiyushGoyalOffc Resp Sir, cn we plz expect any kind of communication when a train is running late, tht 2 SHATABDI fr which v pay Rs.1000",0.6461942195892334,1.0
147,200,152,9.172590199909498e+17,"Mrt delay, Bus delay because of this I also delay to school 🤦🏽‍♂️.",0,"Mrt delay, Bus delay because of this I also delay to school 🤦🏽‍♂️.",0,"Mrt delay, Bus delay because of this I also delay to school 🤦🏽‍♂️.",negative,subjective,"Mrt delay, Bus delay because of this I also delay to school 🤦🏽‍♂️.",0.9447267055511475,1.0
148,201,153,9.168389455094333e+17,baguslah semua bdh masih nak tap da terang2 mrt breakdown,0,baguslah semua bdh masih nak tap da terang2 mrt breakdown,0,baguslah semua bdh masih nak tap da terang2 mrt breakdown,neutral,objective,baguslah semua bdh masih nak tap da terang2 mrt breakdown,0.6614219546318054,0.9919742997019939
149,202,154,9.168335227189576e+17,mrt masih breakdown ke...,0,mrt masih breakdown ke...,0,mrt masih breakdown ke...,neutral,objective,mrt masih breakdown ke...,0.5057998895645142,0.9167938948052979
150,203,155,9.166780178789663e+17,wa train breakdown -):,0,wa train breakdown -):,0,wa train breakdown -):,neutral,subjective,wa train breakdown -):,0.6338398456573486,0.9967085339002878
151,204,156,9.166760674730312e+17,the train fault???? is????? https://t.co/byFmcz5lMq,0,the train fault???? is????? https://t.co/byFmcz5lMq,0,the train fault???? is????? https://t.co/byFmcz5lMq,neutral,subjective,the train fault???? is????? https://t.co/byFmcz5lMq,0.8771885633468628,0.5617004664421141
152,205,157,9.166650889200024e+17,Singaporean Horror Story: Train Fault https://t.co/xCsX7XgZ47,0,Singaporean Horror Story: Train Fault https://t.co/xCsX7XgZ47,0,Singaporean Horror Story: Train Fault https://t.co/xCsX7XgZ47,neutral,objective,Singaporean Horror Story: Train Fault https://t.co/xCsX7XgZ47,0.810763955116272,0.9980948131732021
153,206,158,9.166648304040714e+17,after train fault... there’s an accident over @ orchard boulevard.. 😭💔,0,after train fault... there’s an accident over @ orchard boulevard.. 😭💔,0,after train fault... there’s an accident over @ orchard boulevard.. 😭💔,negative,objective,after train fault... there’s an accident over @ orchard boulevard.. 😭💔,0.8285728096961975,0.9999999999946567
154,207,159,9.166553725254616e+17,Seeing the train delay made me glad I spent my day mostly at the east,0,Seeing the train delay made me glad I spent my day mostly at the east,0,Seeing the train delay made me glad I spent my day mostly at the east,negative,subjective,Seeing the train delay made me glad I spent my day mostly at the east,0.6011731028556824,1.0
155,208,160,9.166474918937272e+17,Mrt breakdown what the fuck?,0,Mrt breakdown what the fuck?,0,Mrt breakdown what the fuck?,negative,objective,Mrt breakdown what the fuck?,0.9018656611442566,0.9995939965693397
156,209,161,9.166419814884393e+17,k lol obviously i was full of rage and angst cos of the train fault https://t.co/MUjNGA7faX,0,k lol obviously i was full of rage and angst cos of the train fault https://t.co/MUjNGA7faX,0,k lol obviously i was full of rage and angst cos of the train fault https://t.co/MUjNGA7faX,neutral,subjective,k lol obviously i was full of rage and angst cos of the train fault https://t.co/MUjNGA7faX,0.7877247333526611,0.999999994648469
157,210,162,9.16634030329684e+17,Train fault again! 😭😭😭 free bus got lost!! Wth! 😒😒😒,0,Train fault again! 😭😭😭 free bus got lost!! Wth! 😒😒😒,0,Train fault again! 😭😭😭 free bus got lost!! Wth! 😒😒😒,negative,objective,Train fault again! 😭😭😭 free bus got lost!! Wth! 😒😒😒,0.948763906955719,0.9045643282636479
158,211,163,9.166230183354122e+17,train fault always happens when i need to travel from point A to B zz,0,train fault always happens when i need to travel from point A to B zz,0,train fault always happens when i need to travel from point A to B zz,negative,subjective,train fault always happens when i need to travel from point A to B zz,0.9377724528312683,0.9999665051952421
159,212,164,9.166161599564269e+17,Train breakdown again?,0,Train breakdown again?,0,Train breakdown again?,neutral,subjective,Train breakdown again?,0.7726793885231018,0.8416231342496624
160,213,166,9.166046782253299e+17,"I feel bad huhu. Late nanaman ako, tapos si Koya andun na sa meeting place. 30minutes pa tong byahe ko. Taena kasi ng train eh. Kakatantrums",0,"I feel bad huhu. Late nanaman ako, tapos si Koya andun na sa meeting place. 30minutes pa tong byahe ko. Taena kasi ng train eh. Kakatantrums",0,"I feel bad huhu. Late nanaman ako, tapos si Koya andun na sa meeting place. 30minutes pa tong byahe ko. Taena kasi ng train eh. Kakatantrums",negative,subjective,"I feel bad huhu. Late nanaman ako, tapos si Koya andun na sa meeting place. 30minutes pa tong byahe ko. Taena kasi ng train eh. Kakatantrums",0.6433103084564209,1.0
161,214,167,9.165291573197946e+17,Got so suay anot? Went compass one to get lunch. Now im stuck due to train fault.,0,Got so suay anot? Went compass one to get lunch. Now im stuck due to train fault.,0,Got so suay anot? Went compass one to get lunch. Now im stuck due to train fault.,negative,objective,Got so suay anot? Went compass one to get lunch. Now im stuck due to train fault.,0.9952900409698486,0.9999975852430021
162,215,169,9.155195039658883e+17,"Train fault btwn CKK &amp; JRE. At least is interesting to see train launch frm bishan depot,coming to Bishan NB platform in the Opp direction.",0,"Train fault btwn CKK &amp; JRE. At least is interesting to see train launch frm bishan depot,coming to Bishan NB platform in the Opp direction.",0,"Train fault btwn CKK &amp; JRE. At least is interesting to see train launch frm bishan depot,coming to Bishan NB platform in the Opp direction.",neutral,objective,"Train fault btwn CKK &amp; JRE. At least is interesting to see train launch frm bishan depot,coming to Bishan NB platform in the Opp direction.",0.672013521194458,0.9717229963803599
163,216,170,9.15384669885014e+17,Went out extra early today for work and wow late again thanks ah train delays,0,Went out extra early today for work and wow late again thanks ah train delays,0,Went out extra early today for work and wow late again thanks ah train delays,negative,subjective,Went out extra early today for work and wow late again thanks ah train delays,0.8380208611488342,0.9995121241588772
164,217,171,9.153725347107552e+17,Train delayed again and I'm gonna be late for work,0,Train delayed again and I'm gonna be late for work,0,Train delayed again and I'm gonna be late for work,negative,subjective,Train delayed again and I'm gonna be late for work,0.8529666662216187,1.0
165,218,172,9.150882277483438e+17,fucked up sia train fault at this timing,0,fucked up sia train fault at this timing,0,fucked up sia train fault at this timing,negative,subjective,fucked up sia train fault at this timing,0.9634724855422974,0.9999799958886398
166,219,174,9.143767816159232e+17,Kimak is it train breakdown djshdndjdx,0,Kimak is it train breakdown djshdndjdx,0,Kimak is it train breakdown djshdndjdx,neutral,subjective,Kimak is it train breakdown djshdndjdx,0.4480441212654114,1.0
167,221,176,9.135399566387487e+17,Pardon? Train fault again? 😣,0,Pardon? Train fault again? 😣,0,Pardon? Train fault again? 😣,negative,subjective,Pardon? Train fault again? 😣,0.7681734561920166,0.9983271765221958
168,222,177,9.132028835159736e+17,Did I overslept the train fault again 😂😂😂 https://t.co/x56xlKZq3g,0,Did I overslept the train fault again 😂😂😂 https://t.co/x56xlKZq3g,0,Did I overslept the train fault again 😂😂😂 https://t.co/x56xlKZq3g,negative,subjective,Did I overslept the train fault again 😂😂😂 https://t.co/x56xlKZq3g,0.5121549963951111,1.0
169,223,178,9.131878173033144e+17,my entire platoon chao geng because of the train breakdown from pasir ris to tampines,0,my entire platoon chao geng because of the train breakdown from pasir ris to tampines,0,my entire platoon chao geng because of the train breakdown from pasir ris to tampines,negative,subjective,my entire platoon chao geng because of the train breakdown from pasir ris to tampines,0.5396111607551575,0.9999984020091411
170,226,182,9.121354107671183e+17,train fault on the EW line? 🤔,0,train fault on the EW line? 🤔,0,train fault on the EW line? 🤔,negative,subjective,train fault on the EW line? 🤔,0.6401854753494263,0.872022024968394
171,227,183,9.121138550603694e+17,Downtown line... WAAAIIIII  u fail me this morning. Say train will remain at station for awhile... it's been 10frigging mins!,0,Downtown line... WAAAIIIII  u fail me this morning. Say train will remain at station for awhile... it's been 10frigging mins!,0,Downtown line... WAAAIIIII  u fail me this morning. Say train will remain at station for awhile... it's been 10frigging mins!,negative,subjective,Downtown line... WAAAIIIII  u fail me this morning. Say train will remain at station for awhile... it's been 10frigging mins!,0.9081017374992371,1.0
172,228,184,9.121054271055708e+17,everyday i pray mrt won't malfunction cos either i will late asf or i will fkin spend $50^ on cab. I DID NOT WAKE UP EARLY FOR THIS SHIT OK,0,everyday i pray mrt won't malfunction cos either i will late asf or i will fkin spend $50^ on cab. I DID NOT WAKE UP EARLY FOR THIS SHIT OK,0,everyday i pray mrt won't malfunction cos either i will late asf or i will fkin spend $50^ on cab. I DID NOT WAKE UP EARLY FOR THIS SHIT OK,negative,subjective,everyday i pray mrt won't malfunction cos either i will late asf or i will fkin spend $50^ on cab. I DID NOT WAKE UP EARLY FOR THIS SHIT OK,0.864526093006134,1.0
173,229,185,9.117713351471923e+17,"Why u late?

Cause train moving too slow..",0,"Why u late?

Cause train moving too slow..",0,"Why u late?

Cause train moving too slow..",negative,subjective,"Why u late?

Cause train moving too slow..",0.9873403906822205,0.9243041461840825
174,230,186,9.114319865138217e+17,Omg train jgn buat perangai please i dont want to be late for work again 😢,0,Omg train jgn buat perangai please i dont want to be late for work again 😢,0,Omg train jgn buat perangai please i dont want to be late for work again 😢,negative,subjective,Omg train jgn buat perangai please i dont want to be late for work again 😢,0.8726133704185486,0.8151947783737502
175,231,187,9.112164704109363e+17,I was about to fall in the train because my legs became jelly 🙃 Thanks to the delay,0,I was about to fall in the train because my legs became jelly 🙃 Thanks to the delay,0,I was about to fall in the train because my legs became jelly 🙃 Thanks to the delay,negative,subjective,I was about to fall in the train because my legs became jelly 🙃 Thanks to the delay,0.6086492538452148,1.0
176,232,188,9.11203558577496e+17,"Could have taken bus but genius me thought ""1 stop only aiya just take train"" CIBAI 1 stop also i kena all this train fault shit",0,"Could have taken bus but genius me thought ""1 stop only aiya just take train"" CIBAI 1 stop also i kena all this train fault shit",0,"Could have taken bus but genius me thought ""1 stop only aiya just take train"" CIBAI 1 stop also i kena all this train fault shit",negative,subjective,"Could have taken bus but genius me thought ""1 stop only aiya just take train"" CIBAI 1 stop also i kena all this train fault shit",0.8532803058624268,1.0
177,233,189,9.112027243430381e+17,Train fault train fault nabei 够 liao sia since June train fault until i pass away also train fault,0,Train fault train fault nabei 够 liao sia since June train fault until i pass away also train fault,0,Train fault train fault nabei 够 liao sia since June train fault until i pass away also train fault,negative,subjective,Train fault train fault nabei 够 liao sia since June train fault until i pass away also train fault,0.9860155582427979,0.999495833744266
178,234,190,9.110324392537702e+17,LUL i first time take mrt alrdy got breakdown ... wtf smrt really,0,LUL i first time take mrt alrdy got breakdown ... wtf smrt really,0,LUL i first time take mrt alrdy got breakdown ... wtf smrt really,negative,objective,LUL i first time take mrt alrdy got breakdown ... wtf smrt really,0.9559109210968018,0.9999950023520584
179,235,191,9.106645941793423e+17,Wa gg la. I take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam 🙄,0,Wa gg la. I take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam 🙄,0,Wa gg la. I take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam 🙄,negative,subjective,Wa gg la. I take train confirm late cuz mrt not reliable now &amp; now take bus also traffic jam 🙄,0.9411361217498779,1.0
180,236,192,9.103144827185395e+17,Okay train delay. Hahaha 4 stations away na nga lang. 😆,0,Okay train delay. Hahaha 4 stations away na nga lang. 😆,0,Okay train delay. Hahaha 4 stations away na nga lang. 😆,negative,subjective,Okay train delay. Hahaha 4 stations away na nga lang. 😆,0.5610949397087097,1.0
181,237,193,9.102919456787128e+17,The train delay is pissing me off istg🤦🏽‍♀️,0,The train delay is pissing me off istg🤦🏽‍♀️,0,The train delay is pissing me off istg🤦🏽‍♀️,negative,subjective,The train delay is pissing me off istg🤦🏽‍♀️,0.9929277300834656,1.0
182,238,194,9.101272601867672e+17,Train breakdown has become part of our daily life 😭,0,Train breakdown has become part of our daily life 😭,0,Train breakdown has become part of our daily life 😭,neutral,objective,Train breakdown has become part of our daily life 😭,0.5422226190567017,0.8916478366835587
183,239,195,9.0997344564292e+17,@raudhah_h Yes there was a train fault around 8.30 so i stayed till 9am and board the train,0,@raudhah_h Yes there was a train fault around 8.30 so i stayed till 9am and board the train,0,@raudhah_h Yes there was a train fault around 8.30 so i stayed till 9am and board the train,negative,subjective,@raudhah_h Yes there was a train fault around 8.30 so i stayed till 9am and board the train,0.8214156031608582,1.0
184,240,196,9.099397637670093e+17,Another mrt breakdown 😫😫😫😫😫 maybe I should change my timing always breakdown at this time,0,Another mrt breakdown 😫😫😫😫😫 maybe I should change my timing always breakdown at this time,0,Another mrt breakdown 😫😫😫😫😫 maybe I should change my timing always breakdown at this time,negative,subjective,Another mrt breakdown 😫😫😫😫😫 maybe I should change my timing always breakdown at this time,0.798581063747406,1.0
185,241,197,9.09925385957077e+17,"@SMRT_Singapore, for sure there is a fault somewhere along EWL. West bound, the train is stopping each stop for longer time. Damn!!!",0,"@SMRT_Singapore, for sure there is a fault somewhere along EWL. West bound, the train is stopping each stop for longer time. Damn!!!",0,"@SMRT_Singapore, for sure there is a fault somewhere along EWL. West bound, the train is stopping each stop for longer time. Damn!!!",negative,objective,"@SMRT_Singapore, for sure there is a fault somewhere along EWL. West bound, the train is stopping each stop for longer time. Damn!!!",0.8159770369529724,0.99999999981084
186,242,198,9.099248361761587e+17,There is always excitement to board the train at Yishun towards Marina Bay. Any delay and u will be in a sardine train. #Singapore,0,There is always excitement to board the train at Yishun towards Marina Bay. Any delay and u will be in a sardine train. #Singapore,0,There is always excitement to board the train at Yishun towards Marina Bay. Any delay and u will be in a sardine train. #Singapore,negative,objective,There is always excitement to board the train at Yishun towards Marina Bay. Any delay and u will be in a sardine train. #Singapore,0.5845060348510742,0.9999997886021884
187,243,199,9.095923084205505e+17,Haihh mrt. Always breakdown. I keluar rumah pukul 8 pun tetttappp sampai office pukul 9:40.,0,Haihh mrt. Always breakdown. I keluar rumah pukul 8 pun tetttappp sampai office pukul 9:40.,0,Haihh mrt. Always breakdown. I keluar rumah pukul 8 pun tetttappp sampai office pukul 9:40.,negative,subjective,Haihh mrt. Always breakdown. I keluar rumah pukul 8 pun tetttappp sampai office pukul 9:40.,0.5121572613716125,1.0
188,244,200,9.095777696039155e+17,@SMRT_Singapore another late Monday morning. Train moving damn slow at NSL. Weekly routine. Damn!!!,0,@SMRT_Singapore another late Monday morning. Train moving damn slow at NSL. Weekly routine. Damn!!!,0,@SMRT_Singapore another late Monday morning. Train moving damn slow at NSL. Weekly routine. Damn!!!,negative,objective,@SMRT_Singapore another late Monday morning. Train moving damn slow at NSL. Weekly routine. Damn!!!,0.8109003901481628,0.9999999999994851
189,245,201,9.089113885206733e+17,Why is it when I'm late the train always got problem walao,0,Why is it when I'm late the train always got problem walao,0,Why is it when I'm late the train always got problem walao,negative,subjective,Why is it when I'm late the train always got problem walao,0.9037201404571533,1.0
190,246,203,9.085623211689859e+17,train faster pls :-) Idw to b late :-),0,train faster pls :-) Idw to b late :-),0,train faster pls :-) Idw to b late :-),neutral,subjective,train faster pls :-) Idw to b late :-),0.6537349820137024,0.8273034444780003
191,247,204,9.085007967439421e+17,The damn train decided to 'delay' sigh I should hv taken circle line sia tadi omg y u do dis,0,The damn train decided to 'delay' sigh I should hv taken circle line sia tadi omg y u do dis,0,The damn train decided to 'delay' sigh I should hv taken circle line sia tadi omg y u do dis,negative,subjective,The damn train decided to 'delay' sigh I should hv taken circle line sia tadi omg y u do dis,0.86826491355896,1.0
192,248,205,9.081302491199816e+17,"@SMRT_Singapore Nowadays, train delay constantly repeated every week for more 2 to 3 times. What u have done?! #NSL",0,"@SMRT_Singapore Nowadays, train delay constantly repeated every week for more 2 to 3 times. What u have done?! #NSL",0,"@SMRT_Singapore Nowadays, train delay constantly repeated every week for more 2 to 3 times. What u have done?! #NSL",negative,objective,"@SMRT_Singapore Nowadays, train delay constantly repeated every week for more 2 to 3 times. What u have done?! #NSL",0.9915851354598999,0.9999999999999927
193,249,206,9.072467487157289e+17,"aside from train fault this morning and fam issues, my day was fine.",0,"aside from train fault this morning and fam issues, my day was fine.",0,"aside from train fault this morning and fam issues, my day was fine.",negative,subjective,"aside from train fault this morning and fam issues, my day was fine.",0.9223020076751709,0.9999607329707056
194,250,207,9.070660752919512e+17,So unluckyyy kena the train fault😢😢😢 gonna miss the whole tutorial🙃,0,So unluckyyy kena the train fault😢😢😢 gonna miss the whole tutorial🙃,0,So unluckyyy kena the train fault😢😢😢 gonna miss the whole tutorial🙃,negative,objective,So unluckyyy kena the train fault😢😢😢 gonna miss the whole tutorial🙃,0.5852671265602112,0.9402972381979011
195,251,208,9.070656822771834e+17,"High-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #MRT",0,"High-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #MRT",0,"High-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #MRT",negative,objective,"High-availability and fault-tolerance capabilities are really important in system design, especially wrt public services, like #MRT",0.500126838684082,0.9907883857572701
196,252,209,9.070579509837331e+17,i'm already late and then there's a train fault,0,i'm already late and then there's a train fault,0,i'm already late and then there's a train fault,negative,subjective,i'm already late and then there's a train fault,0.9172619581222534,0.999999623387184
197,253,210,9.070562221881672e+17,pagi pagi dah ada train fault. cock sia,0,pagi pagi dah ada train fault. cock sia,0,pagi pagi dah ada train fault. cock sia,negative,subjective,pagi pagi dah ada train fault. cock sia,0.9098572134971619,0.9993507442437642
198,254,211,9.070547875515635e+17,"MRT delay, sigh.",0,"MRT delay, sigh.",0,"MRT delay, sigh.",negative,objective,"MRT delay, sigh.",0.8833597898483276,0.6607034208349447
199,255,212,9.070535474342953e+17,Rain + train delay. What's next?,0,Rain + train delay. What's next?,0,Rain + train delay. What's next?,neutral,subjective,Rain + train delay. What's next?,0.599323034286499,0.598637200109314
200,256,213,9.07023289020588e+17,Train delay... oh my god.... dah 7:30 ni,0,Train delay... oh my god.... dah 7:30 ni,0,Train delay... oh my god.... dah 7:30 ni,negative,subjective,Train delay... oh my god.... dah 7:30 ni,0.4124281108379364,1.0
201,257,214,9.064065181315891e+17,Sad.... #MRT breakdown... and they declare fault at Bt Panjang... why is next train on NS line 9 mins?,0,Sad.... #MRT breakdown... and they declare fault at Bt Panjang... why is next train on NS line 9 mins?,0,Sad.... #MRT breakdown... and they declare fault at Bt Panjang... why is next train on NS line 9 mins?,negative,subjective,Sad.... #MRT breakdown... and they declare fault at Bt Panjang... why is next train on NS line 9 mins?,0.9768732786178589,1.0
